age,education-num,race,sex,capital-gain,capital-loss,hours-per-week,income-class
48,7, White, Male,0,0,50,0
28,10, White, Male,0,0,70,0
33,9, White, Male,0,0,40,0
24,10, White, Female,0,0,15,0
21,6, White, Male,0,0,40,0
17,7, White, Male,0,0,28,0
39,10, White, Male,0,0,50,1
29,13, White, Male,0,0,40,0
44,13, White, Male,0,0,40,1
24,10, White, Male,0,0,50,0
71,14, White, Male,10605,0,40,1
51,13, Asian-Pac-Islander, Male,0,2415,40,1
55,3, Black, Male,0,0,25,0
41,13, White, Male,0,0,60,1
23,9, Black, Female,0,0,7,0
38,11, White, Female,0,0,40,0
39,9, White, Male,0,0,40,1
19,9, White, Female,0,0,30,0
49,5, White, Female,0,0,40,0
32,13, White, Male,0,0,40,1
27,9, White, Male,0,0,70,0
38,13, White, Male,0,0,50,1
33,10, White, Female,0,0,60,0
23,13, White, Male,0,0,28,0
54,9, Black, Male,0,0,40,0
29,11, White, Female,2174,0,45,0
35,13, White, Male,0,0,40,0
28,11, Asian-Pac-Islander, Female,0,0,40,0
37,13, White, Male,7688,0,50,1
42,15, White, Male,0,0,65,1
40,14, White, Male,0,0,40,0
47,10, White, Male,0,0,55,0
22,13, White, Female,0,0,50,0
30,13, White, Male,0,0,45,1
28,9, White, Male,0,0,40,0
63,4, White, Male,0,0,55,0
51,5, White, Male,0,0,20,0
22,9, White, Female,0,0,40,0
35,9, White, Male,0,0,45,0
46,9, White, Female,0,0,38,0
37,10, White, Male,0,0,52,0
24,13, Black, Male,0,0,15,0
37,9, White, Male,0,0,10,0
53,10, White, Male,0,0,40,0
27,9, White, Male,0,0,30,0
38,10, White, Male,0,0,44,0
53,6, White, Male,0,0,60,0
34,10, White, Male,0,0,40,0
23,9, Black, Male,0,0,40,0
39,13, White, Male,15024,0,45,1
43,14, Asian-Pac-Islander, Female,0,0,50,0
67,9, Asian-Pac-Islander, Male,0,0,40,1
81,9, White, Male,0,0,30,0
21,10, White, Male,0,0,20,0
23,10, White, Male,0,0,25,0
25,10, White, Male,0,0,40,0
42,3, White, Female,0,0,38,0
38,10, Black, Female,0,0,40,0
32,9, White, Male,0,0,40,0
37,9, White, Male,0,0,40,0
51,14, White, Male,0,0,60,1
22,10, White, Female,0,0,42,0
33,2, White, Female,0,0,40,0
42,9, White, Male,0,0,55,0
51,1, White, Male,0,0,40,0
23,9, White, Female,0,0,40,0
37,7, White, Male,3103,0,44,1
37,9, White, Male,0,0,99,1
47,14, White, Female,0,0,25,0
41,15, White, Male,0,2415,40,1
33,9, White, Male,0,0,30,0
31,13, White, Male,0,0,40,1
31,12, Amer-Indian-Eskimo, Female,0,0,40,0
35,9, Black, Male,0,0,40,0
38,9, White, Male,0,0,40,1
18,9, White, Female,0,0,45,0
20,9, White, Male,0,0,40,0
54,10, Black, Female,0,0,35,0
40,10, White, Female,0,0,40,0
36,13, White, Female,0,1977,45,1
43,10, White, Male,0,0,35,0
44,10, White, Male,0,0,40,0
44,9, White, Female,0,0,40,1
43,14, White, Male,0,0,43,1
51,4, Black, Female,0,0,40,0
18,9, White, Female,0,0,20,0
51,10, White, Male,0,0,40,0
44,10, White, Male,0,0,70,1
33,6, White, Male,0,0,40,0
33,13, White, Male,0,0,40,1
42,12, White, Male,0,0,40,1
25,10, White, Male,0,0,45,0
32,9, White, Female,0,0,38,0
32,13, White, Male,0,0,70,0
36,6, White, Female,0,0,40,0
28,9, White, Male,0,0,40,0
20,9, White, Female,0,0,20,0
35,10, White, Male,0,0,60,1
55,9, White, Male,0,0,20,0
48,13, Asian-Pac-Islander, Male,0,0,40,1
34,9, White, Male,0,0,35,1
28,13, White, Female,0,0,35,0
67,13, White, Male,0,2392,40,1
37,9, White, Male,0,0,40,0
44,9, White, Male,0,0,70,0
25,10, White, Female,0,0,40,0
21,10, White, Female,4101,0,40,0
40,14, White, Male,0,0,35,1
78,9, Black, Female,2964,0,40,0
34,9, White, Male,0,0,40,0
49,9, White, Female,0,0,44,0
22,12, White, Female,0,0,40,0
60,9, White, Male,0,0,42,0
45,9, White, Male,0,0,40,1
63,11, White, Female,0,0,20,0
41,9, Black, Female,0,0,35,0
47,9, White, Female,0,0,40,0
44,9, White, Male,0,0,40,0
51,10, White, Female,3325,0,40,0
46,13, White, Male,0,1504,40,0
41,11, White, Male,0,0,40,0
50,9, White, Male,0,0,30,0
47,9, White, Male,0,0,50,1
35,9, White, Male,0,0,45,0
56,9, White, Male,0,0,55,1
45,14, White, Male,0,0,45,0
48,13, White, Male,0,0,58,1
40,10, White, Male,2580,0,40,0
39,13, White, Male,15024,0,50,1
20,10, White, Male,0,0,40,0
50,16, White, Male,0,1902,65,1
38,9, White, Female,0,0,40,1
23,13, White, Female,0,0,60,0
31,9, White, Male,0,0,16,0
58,13, White, Male,0,0,40,0
66,9, Black, Male,0,0,40,0
39,9, White, Male,0,0,40,1
54,9, White, Male,15024,0,52,1
26,10, White, Male,0,0,50,0
51,9, White, Female,0,0,40,0
34,11, White, Male,0,0,40,0
50,9, White, Male,3103,0,40,1
42,10, White, Male,0,0,44,1
38,14, White, Male,0,0,25,0
48,4, White, Male,0,0,40,0
33,11, White, Female,0,0,40,1
51,9, White, Female,0,0,32,0
22,9, White, Male,0,0,40,0
41,10, White, Male,0,0,50,0
48,14, White, Male,0,0,35,1
42,9, White, Female,0,0,30,0
34,10, White, Male,0,0,40,0
23,9, Black, Female,0,0,40,0
56,9, White, Male,0,0,50,0
45,9, White, Male,0,0,55,1
48,6, White, Female,0,0,40,0
48,14, Asian-Pac-Islander, Male,0,0,50,0
31,11, White, Female,0,0,40,0
20,12, White, Male,0,1719,20,0
27,10, White, Male,0,0,40,0
32,9, Black, Female,0,0,40,0
37,9, White, Male,0,0,75,0
34,9, Black, Female,0,0,30,0
90,9, White, Female,0,0,40,0
23,10, Black, Female,0,0,40,0
43,10, White, Female,0,0,40,0
44,13, White, Male,7688,0,60,1
24,10, White, Female,0,0,37,0
28,15, White, Male,0,0,55,0
23,10, White, Male,0,0,40,0
20,10, White, Female,0,0,50,0
36,13, White, Male,0,1902,50,1
61,9, White, Male,0,0,40,0
53,13, White, Male,0,0,40,1
30,13, White, Male,7298,0,40,1
52,10, White, Male,0,0,55,1
38,10, White, Male,0,0,40,0
32,13, White, Male,0,0,40,0
30,8, White, Male,0,0,75,0
41,11, White, Female,0,0,40,0
49,14, White, Male,0,1902,40,1
45,9, White, Male,0,0,47,1
43,9, White, Male,0,0,35,0
61,9, White, Male,3471,0,40,0
54,9, White, Male,0,0,32,0
34,12, White, Female,0,0,40,0
49,10, White, Male,0,0,80,1
38,10, White, Male,0,0,40,0
35,15, White, Male,0,1977,80,1
36,8, White, Male,0,0,40,0
30,13, White, Male,0,0,50,0
36,12, White, Female,0,0,60,0
22,13, White, Female,0,0,20,0
38,9, White, Male,0,1902,40,1
37,9, White, Male,0,0,50,1
48,16, White, Female,0,1902,46,1
17,7, White, Male,0,0,15,0
19,10, White, Male,0,0,20,0
27,13, Black, Female,0,1590,40,0
22,13, Asian-Pac-Islander, Male,0,0,50,0
49,9, White, Male,0,0,40,0
43,11, White, Female,0,0,40,1
43,13, White, Female,0,0,40,0
19,9, White, Female,0,0,35,0
58,9, White, Male,0,0,60,0
41,10, White, Male,0,0,40,1
31,10, White, Male,0,0,40,0
30,11, White, Male,0,0,40,0
32,9, White, Male,0,0,40,0
29,13, White, Male,0,0,35,0
42,10, White, Male,7298,0,52,1
38,9, White, Male,0,0,28,0
41,12, White, Male,0,0,40,1
44,13, White, Male,0,0,50,1
31,16, Asian-Pac-Islander, Male,0,0,60,0
34,9, White, Male,0,0,40,0
21,10, White, Male,0,0,40,0
22,13, Asian-Pac-Islander, Male,0,0,20,0
62,6, White, Male,0,0,40,0
29,9, White, Female,0,1977,25,1
43,10, White, Female,0,0,40,0
45,13, White, Male,0,0,60,1
39,5, White, Male,0,1651,40,0
41,13, Black, Male,0,0,50,0
34,12, White, Female,0,0,25,1
34,9, White, Female,0,0,33,0
31,13, White, Male,0,0,47,0
29,9, White, Male,0,0,25,0
41,13, White, Male,3103,0,40,1
41,11, White, Male,0,0,55,0
35,14, White, Male,0,0,45,1
33,13, White, Female,0,0,45,1
37,13, White, Male,0,0,38,0
69,9, White, Female,0,0,40,0
34,9, White, Female,0,0,40,0
36,10, White, Male,0,0,40,0
41,9, White, Male,0,0,50,0
58,13, White, Female,0,0,40,1
53,13, Asian-Pac-Islander, Male,0,0,40,0
29,10, White, Male,0,0,40,0
45,9, White, Female,4865,0,40,0
34,10, White, Male,0,0,38,0
36,13, White, Male,0,0,40,0
48,10, Black, Female,0,0,35,0
20,11, White, Female,0,0,40,0
35,9, White, Male,0,0,50,1
63,9, Black, Male,0,0,40,0
41,10, White, Male,0,0,45,0
28,13, White, Male,0,0,45,0
30,10, Black, Female,0,0,40,0
31,9, White, Female,0,0,40,0
37,11, White, Female,0,0,38,0
31,10, White, Male,0,0,50,1
46,14, White, Male,0,0,45,1
35,9, Black, Male,0,0,60,1
27,9, White, Male,0,0,53,0
41,2, White, Male,0,0,35,0
19,10, White, Female,0,0,20,0
20,10, White, Male,0,0,45,0
59,9, White, Female,0,0,40,0
40,13, White, Male,0,0,37,0
56,10, White, Male,0,0,60,0
33,14, White, Male,15024,0,44,1
30,10, White, Female,0,0,60,0
46,9, White, Male,0,0,50,0
61,9, White, Male,0,0,35,1
50,9, White, Male,7298,0,40,1
25,9, White, Male,0,0,30,0
40,10, White, Female,0,0,39,0
51,9, White, Male,0,0,54,0
43,9, White, Male,0,0,40,0
34,10, White, Male,0,0,54,0
46,9, White, Male,0,0,45,1
28,14, White, Female,0,0,50,1
20,9, White, Male,0,0,28,0
44,11, White, Male,3411,0,40,0
51,9, White, Male,0,0,40,0
33,13, White, Male,0,0,60,1
54,12, White, Male,0,0,40,1
50,13, White, Female,0,1977,40,1
33,9, Black, Female,0,0,40,0
65,13, White, Male,10605,0,20,1
88,15, White, Male,0,0,40,0
40,9, White, Male,0,0,40,0
51,9, White, Female,0,0,43,0
50,7, Black, Female,0,0,40,0
25,14, White, Male,0,0,99,1
20,11, White, Male,0,0,30,0
47,9, White, Male,0,0,40,0
22,11, White, Female,0,0,30,0
50,9, White, Male,0,0,48,1
47,9, White, Female,0,0,40,0
24,7, Asian-Pac-Islander, Male,0,0,45,0
40,13, White, Female,0,0,45,1
36,13, White, Male,0,0,40,0
32,9, White, Male,0,0,40,0
44,9, White, Male,0,0,40,0
59,10, Black, Female,0,0,40,0
65,9, White, Male,0,0,30,0
24,13, White, Female,0,0,65,0
27,13, White, Male,0,0,35,0
51,11, White, Male,0,0,40,0
48,10, White, Male,0,0,40,1
39,9, White, Male,0,0,60,0
28,13, White, Male,0,0,40,0
19,10, White, Female,0,0,25,0
49,13, Black, Female,0,0,40,0
51,12, White, Male,0,0,60,0
59,14, White, Male,0,0,55,0
18,9, White, Female,0,0,40,0
45,9, Black, Male,0,0,80,1
30,13, White, Male,0,0,50,1
37,13, White, Male,0,0,35,0
44,13, White, Male,0,0,40,1
33,10, Black, Male,0,0,40,0
61,14, White, Male,0,0,40,1
61,9, White, Male,0,0,40,0
38,13, White, Male,0,0,42,1
36,9, White, Male,0,0,45,0
44,10, White, Male,5178,0,60,1
37,10, White, Male,0,0,62,0
31,10, White, Female,0,0,20,0
54,16, White, Male,15024,0,45,1
20,10, White, Male,0,0,16,0
48,10, Amer-Indian-Eskimo, Male,7688,0,40,1
31,13, White, Male,4650,0,45,0
38,15, White, Male,0,0,40,1
45,9, White, Male,0,0,40,1
48,9, White, Male,0,0,40,0
53,10, White, Male,0,0,40,0
55,9, White, Female,0,0,40,0
29,9, White, Female,0,0,40,0
36,13, White, Male,0,0,60,1
42,10, White, Male,0,0,60,0
50,9, White, Female,0,0,40,0
75,15, White, Male,0,0,35,0
46,13, White, Male,0,1902,40,1
52,9, White, Female,0,0,40,0
27,13, White, Female,0,0,40,0
43,9, White, Male,0,0,45,0
31,7, Black, Female,0,0,42,0
23,10, White, Female,0,0,30,0
34,9, White, Female,0,0,24,0
41,9, White, Female,0,0,40,0
31,9, White, Female,0,0,30,0
42,10, White, Female,0,0,40,0
35,14, White, Male,0,0,45,1
55,9, White, Female,0,0,25,0
36,9, White, Female,0,0,40,0
65,9, White, Male,0,0,59,1
38,10, White, Male,0,0,12,0
62,10, White, Female,0,0,20,0
54,15, White, Male,99999,0,60,1
49,9, White, Male,0,0,40,0
34,9, White, Female,0,0,40,0
32,9, White, Female,0,0,40,0
51,14, White, Male,15024,0,50,1
48,10, White, Male,0,0,60,0
52,9, White, Female,0,0,43,0
28,10, White, Male,0,1762,40,0
29,9, Asian-Pac-Islander, Male,0,0,40,0
38,13, White, Female,0,0,50,0
57,9, White, Male,0,0,50,1
43,13, White, Male,0,0,40,1
37,10, White, Male,0,0,40,0
30,9, White, Male,0,0,40,0
53,9, White, Male,0,0,48,1
73,9, White, Female,0,0,37,0
22,10, White, Male,0,0,35,0
31,9, White, Female,0,0,45,0
38,13, White, Male,0,1887,40,1
50,10, White, Male,0,0,35,0
37,10, White, Male,0,0,37,0
44,13, White, Male,0,0,40,0
47,13, Black, Female,0,0,45,0
27,10, White, Male,0,0,40,0
28,12, White, Female,0,0,80,0
25,9, Black, Female,0,0,40,0
20,10, White, Female,0,0,40,0
51,13, White, Male,0,0,40,1
46,13, White, Male,0,1977,40,1
67,13, White, Male,6514,0,7,1
47,9, White, Male,0,0,35,0
42,9, White, Male,0,0,40,0
52,9, White, Male,0,1876,50,0
42,12, Asian-Pac-Islander, Female,0,0,40,1
21,10, Black, Male,0,0,10,0
50,9, White, Female,5178,0,40,1
46,10, White, Male,0,0,40,0
47,13, White, Male,15024,0,50,1
57,6, White, Male,0,0,40,0
37,13, White, Male,0,0,45,0
50,9, White, Male,0,0,40,0
63,2, White, Female,0,0,30,0
39,9, White, Male,0,0,65,0
46,14, Black, Male,0,0,35,0
36,9, White, Male,0,0,40,0
26,3, White, Male,0,1628,50,0
21,10, White, Male,0,0,57,0
41,12, White, Male,0,0,40,0
44,10, Black, Male,0,0,40,0
22,9, White, Male,0,0,40,0
29,10, Black, Male,0,0,60,0
29,9, Black, Female,0,0,40,0
58,10, White, Female,0,0,40,1
36,15, White, Male,0,0,50,0
30,11, White, Male,0,0,48,0
37,13, White, Male,0,0,43,1
29,11, White, Male,0,0,40,0
26,3, White, Female,0,0,40,0
43,9, White, Male,0,0,45,0
49,9, White, Female,0,0,40,1
45,13, White, Male,0,0,40,0
28,13, White, Female,0,0,40,0
51,9, White, Female,0,0,40,0
32,10, White, Male,0,0,50,1
24,9, White, Female,0,0,40,0
35,16, White, Male,7298,0,40,1
41,13, White, Male,0,0,40,1
48,13, White, Male,0,0,45,1
61,9, White, Female,1471,0,35,0
20,10, White, Male,0,0,30,0
27,9, White, Male,0,0,50,1
55,10, White, Male,0,0,24,1
39,9, White, Male,0,0,40,1
52,9, Asian-Pac-Islander, Female,0,0,40,1
24,9, Black, Female,0,0,20,0
29,7, Black, Female,0,0,40,0
25,9, White, Male,0,0,40,0
20,10, White, Female,0,0,40,0
23,9, Black, Male,0,0,35,0
57,15, White, Male,0,0,60,0
51,11, White, Male,0,0,40,1
33,10, White, Female,3674,0,16,0
39,13, White, Male,0,0,40,0
40,9, White, Male,0,0,40,1
71,13, White, Female,2329,0,16,0
38,10, White, Male,0,0,40,0
28,15, White, Male,0,0,40,0
57,14, White, Female,0,0,40,0
47,10, White, Male,0,0,40,0
59,9, White, Male,0,0,40,0
26,9, Other, Male,0,0,40,0
35,13, White, Female,0,0,40,0
61,13, White, Male,0,0,50,1
34,10, White, Male,0,0,50,1
32,13, White, Male,7688,0,50,1
42,9, White, Female,0,0,40,0
39,10, White, Male,0,0,40,0
58,3, Black, Male,0,0,40,0
61,9, White, Male,0,1848,60,1
40,6, Black, Male,0,0,55,0
31,13, White, Male,0,0,37,0
36,9, White, Male,0,0,50,0
23,10, White, Male,0,0,40,0
33,9, White, Male,0,0,41,0
52,9, White, Male,0,0,40,1
22,9, White, Female,0,0,24,0
51,10, White, Female,0,0,40,0
31,11, White, Female,0,0,40,0
49,9, White, Female,0,0,40,0
49,9, Black, Female,0,0,40,0
53,10, Black, Female,0,0,40,0
52,9, Asian-Pac-Islander, Male,99999,0,40,1
20,6, White, Male,0,0,40,0
26,12, Black, Male,0,0,40,0
43,14, White, Female,0,0,30,0
46,13, White, Male,0,0,52,0
43,11, White, Female,0,0,35,0
41,9, Black, Female,0,0,40,0
44,9, White, Male,0,0,55,0
54,9, White, Male,0,0,40,0
65,14, White, Male,20051,0,40,1
32,13, White, Female,0,0,40,0
25,10, White, Male,0,0,40,0
23,13, White, Male,0,0,50,0
25,13, White, Male,0,0,45,0
19,10, White, Male,0,0,50,0
37,9, White, Male,0,0,60,0
45,10, White, Male,0,0,45,0
37,9, Black, Male,0,0,44,0
40,10, White, Male,0,1564,70,1
17,7, White, Male,0,0,5,0
27,13, White, Female,0,0,40,0
59,9, White, Female,0,1762,30,0
19,9, Black, Female,0,0,40,0
43,6, Black, Male,0,0,40,0
42,6, White, Male,0,0,40,1
54,9, Black, Male,5013,0,40,0
54,14, White, Male,0,0,50,0
51,6, White, Male,2105,0,45,0
50,9, White, Male,0,0,60,1
40,9, White, Female,0,0,40,0
55,12, White, Male,0,0,25,0
50,9, White, Female,0,0,40,0
31,9, White, Male,0,0,50,0
24,9, White, Male,0,0,45,1
30,7, White, Male,0,0,40,0
39,12, White, Female,0,0,50,1
37,9, White, Male,0,0,50,0
33,9, White, Male,0,0,40,0
48,9, White, Female,0,0,40,0
43,9, Asian-Pac-Islander, Male,0,0,78,0
39,13, White, Male,0,0,40,1
53,10, White, Male,0,0,45,1
52,6, White, Male,0,0,60,0
28,10, Asian-Pac-Islander, Male,0,0,20,0
32,9, White, Male,0,0,52,0
31,13, Black, Male,0,0,90,1
31,13, White, Female,0,0,40,1
47,10, White, Female,0,0,40,0
40,11, Black, Male,0,0,40,0
40,12, White, Female,0,0,45,0
41,7, White, Male,0,0,40,0
53,9, Black, Male,0,0,40,0
46,7, Amer-Indian-Eskimo, Male,0,0,43,0
45,13, White, Male,4386,0,35,1
39,5, Black, Female,3411,0,34,0
19,9, White, Male,0,0,40,0
57,9, White, Male,0,1887,40,1
49,11, White, Female,0,0,40,0
59,9, White, Female,0,0,40,0
32,11, White, Male,0,0,50,1
35,10, Black, Male,0,0,40,0
58,6, White, Female,0,0,40,0
28,13, White, Male,0,0,43,0
36,12, White, Female,0,0,40,1
41,14, White, Female,0,0,35,0
47,9, White, Male,0,0,40,1
50,9, White, Male,0,1672,60,0
36,9, White, Male,0,0,50,1
38,11, White, Male,0,0,40,0
56,9, White, Male,0,1902,60,1
50,11, White, Male,0,0,45,0
45,10, White, Male,5013,0,40,0
44,9, White, Male,0,0,66,0
51,10, White, Male,0,0,45,1
44,10, White, Male,0,0,50,1
25,9, White, Male,0,0,50,0
60,7, Black, Male,0,0,40,0
49,14, White, Male,0,0,50,1
46,9, Black, Male,0,0,60,1
56,9, Black, Female,0,0,38,0
25,9, White, Male,3325,0,45,0
22,10, White, Male,0,0,40,0
41,15, White, Male,0,0,60,1
48,9, White, Male,7688,0,40,1
46,6, Black, Male,0,0,40,0
30,10, White, Male,0,0,40,1
39,9, White, Male,0,0,40,1
40,6, Amer-Indian-Eskimo, Male,0,0,40,0
70,9, Black, Male,0,0,40,0
35,10, White, Male,0,2051,45,0
49,14, White, Female,0,0,75,0
24,11, White, Male,0,0,60,0
40,12, White, Male,7298,0,36,1
61,15, White, Male,0,0,5,1
25,13, Asian-Pac-Islander, Male,0,0,40,0
28,13, White, Female,0,0,40,0
69,14, White, Male,0,0,11,0
22,10, White, Female,0,0,36,0
47,9, White, Male,0,0,38,0
38,9, White, Female,0,0,48,0
26,11, White, Female,0,0,40,0
17,7, Asian-Pac-Islander, Female,0,0,24,0
33,10, White, Male,0,0,35,0
43,9, White, Male,0,0,40,0
58,11, White, Male,0,0,40,1
53,9, White, Male,99999,0,40,1
26,9, White, Male,0,0,25,0
43,13, Black, Male,0,0,40,1
31,6, White, Male,2105,0,40,0
30,9, White, Male,0,2001,42,0
25,9, White, Female,0,0,25,0
57,9, White, Female,0,0,40,0
37,14, White, Male,0,0,60,1
32,10, White, Male,0,0,48,0
26,9, White, Female,0,0,41,0
45,9, White, Male,0,0,40,1
53,9, White, Male,15024,0,35,1
27,9, Amer-Indian-Eskimo, Male,0,0,40,0
28,7, White, Male,0,0,50,1
32,7, White, Male,0,0,43,1
35,13, White, Female,0,1980,65,0
36,10, White, Male,0,0,55,1
19,10, White, Male,0,0,40,0
37,13, White, Male,0,0,80,1
49,10, White, Male,3325,0,45,0
20,10, White, Male,0,0,45,0
64,13, White, Male,15024,0,55,1
32,12, White, Male,0,0,42,0
58,9, White, Male,0,0,40,0
42,9, White, Male,0,0,50,0
20,10, Black, Female,0,0,14,0
42,10, Black, Male,0,0,40,0
25,10, Black, Male,0,0,40,0
30,11, White, Male,15024,0,65,1
37,13, White, Male,0,0,35,1
66,11, White, Male,0,0,50,0
59,13, White, Male,0,0,40,1
44,13, Asian-Pac-Islander, Male,0,0,40,0
46,9, White, Male,0,0,58,1
59,13, White, Female,2885,0,30,0
25,13, White, Male,0,1340,40,0
17,5, Black, Male,0,0,9,0
47,13, White, Male,0,0,40,0
47,5, White, Female,0,0,40,0
30,10, White, Female,0,0,40,0
20,10, White, Female,0,0,40,0
26,13, White, Male,0,2339,55,0
20,10, Black, Male,0,0,15,0
33,9, White, Male,0,0,40,0
48,9, White, Male,0,0,40,0
52,13, White, Male,99999,0,50,1
37,9, White, Female,0,0,12,0
47,9, Black, Male,0,0,40,0
40,6, White, Male,0,0,40,1
48,14, White, Female,0,0,40,1
49,6, Black, Male,0,0,42,1
50,10, White, Female,0,0,40,0
30,12, White, Female,0,0,40,0
34,10, White, Male,0,0,40,0
43,9, White, Male,0,0,40,0
22,6, White, Female,0,0,40,0
35,9, Black, Male,0,0,40,0
26,9, White, Female,0,0,30,0
62,15, White, Male,0,1628,70,0
39,9, White, Male,0,0,40,0
59,10, White, Male,0,0,40,0
27,13, White, Male,0,0,40,0
17,6, White, Male,0,0,30,0
38,13, White, Male,0,0,40,0
41,10, White, Male,0,1887,50,1
27,6, White, Female,0,0,40,0
23,9, White, Female,0,0,40,0
17,6, White, Male,0,0,24,0
56,4, White, Female,0,0,40,0
24,10, White, Female,0,0,40,0
44,8, Black, Male,0,0,40,0
23,13, White, Male,0,0,30,0
25,9, White, Male,0,0,65,0
21,10, Black, Female,0,0,8,0
18,8, White, Male,0,0,6,0
45,10, White, Male,0,0,40,0
51,4, White, Male,0,0,40,0
42,9, Black, Female,0,0,40,0
47,10, Black, Female,0,0,35,0
29,10, White, Male,0,0,40,0
33,7, Black, Male,0,0,40,0
43,13, White, Male,0,0,40,0
44,12, White, Male,0,1848,40,1
24,10, White, Male,0,0,30,0
19,10, White, Male,0,0,40,0
52,11, White, Male,0,0,40,0
38,9, White, Male,0,0,52,0
24,10, White, Male,0,0,50,0
32,13, White, Male,0,0,50,0
26,9, White, Male,0,0,50,1
29,13, White, Male,0,0,50,0
39,9, White, Male,10520,0,40,1
48,9, White, Male,0,0,50,0
40,10, White, Male,0,0,45,1
51,10, White, Male,0,0,45,0
28,9, White, Male,0,0,40,0
22,9, White, Female,0,0,20,0
23,13, White, Female,0,0,40,0
65,10, White, Male,0,0,16,0
26,13, White, Male,0,0,40,0
38,13, White, Male,0,0,10,0
33,9, White, Male,0,0,60,1
33,9, White, Female,0,0,60,0
37,13, Black, Female,0,0,40,0
19,7, White, Male,0,0,60,0
24,13, White, Male,0,0,50,0
30,7, White, Male,0,0,45,0
57,9, White, Female,0,0,50,0
22,10, White, Female,0,0,20,0
57,9, Black, Male,0,0,40,1
46,9, White, Male,0,0,40,0
67,9, White, Male,0,0,35,0
47,9, White, Male,0,0,40,0
39,6, White, Male,0,0,40,0
50,10, Asian-Pac-Islander, Male,0,0,40,0
58,8, White, Female,0,0,52,0
36,12, White, Female,0,0,30,1
45,14, White, Male,0,0,36,1
54,9, White, Male,0,0,40,1
26,13, White, Male,0,0,30,0
60,9, White, Male,0,0,40,1
46,15, White, Male,99999,0,60,1
26,10, White, Female,0,0,35,0
32,7, White, Male,0,0,40,0
38,9, White, Male,0,0,40,0
48,10, White, Male,0,0,70,1
44,9, White, Male,0,1977,45,1
37,9, Asian-Pac-Islander, Female,0,0,40,0
44,10, White, Male,0,0,40,0
31,9, Other, Female,0,0,35,0
61,15, White, Male,0,0,35,1
51,9, White, Male,0,0,40,0
52,13, White, Female,15024,0,60,1
45,9, White, Female,0,1740,40,0
39,7, White, Male,2407,0,70,0
